Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Activity
233.520508,322.570801,138.244629,-3.196716,-53.649902,-5.081177,3
-61.767578,52.368164,1123.596191,4.663292,-7.75079,2.975824,2
-104.858398,-38.513184,910.095215,-6.040749,-10.276119,-13.60285,2
-49.743652,17.39502,1086.669922,26.193443,3.22028,2.067926,2
-1.831055,-40.527344,995.239258,-15.34861,21.050175,8.057001,2
-42.297363,-7.446289,884.521484,21.097008,4.776676,14.61828,2
17.333984,-73.364258,1015.136719,-3.942665,23.415287,6.607416,2
-352.966309,25.32959,-1311.584473,34.759521,-41.473389,-65.109253,3
-1135.559082,-348.083496,197.387695,-50.90332,14.625549,28.282166,3
-95.275879,-91.003418,930.725098,33.113304,7.591923,-18.798468,2
-2000,-38.574219,1365.661621,-17.478943,42.556763,59.944153,3
-524.414062,-6.347656,-118.408203,-59.707642,28.152466,25.779724,3
-901.245117,-306.70166,49.01123,-50.888062,12.09259,30.838013,3
-910.217285,10.681152,-322.44873,4.615784,-0.144958,0.167847,1
-1502.868652,-125.061035,94.482422,117.286682,106.895447,40.374756,3
-6.591797,-75.256348,1089.72168,14.909569,-6.789486,2.594355,2
-106.811523,-36.682129,1180.236816,0.268761,-1.654904,4.265192,2
-13.549805,-48.88916,1001.586914,-12.31974,19.913395,5.974176,2
-50.048828,111.38916,1025.57373,8.043114,-29.753963,14.885309,2
-2000,-406.37207,1525.634766,-65.444946,141.479492,144.348145,3
-18.432617,-78.491211,1009.338379,6.982628,23.606022,6.172541,2
-9.94873,-21.911621,945.678711,-6.612953,-9.696285,-17.028448,2
-34.729004,-11.230469,941.894531,21.081749,5.814274,15.182856,2
-918.09082,-26.855469,-302.246094,3.318787,-0.839233,-0.022888,1
96.984863,-34.240723,1106.689453,5.380455,-29.219906,14.206293,2
-146.057129,-87.524414,1097.412109,31.556908,-9.50555,-3.654119,2
-1239.685059,171.936035,22.888184,57.006836,73.310852,-46.62323,3
-153.503418,293.273926,-254.577637,-1.922607,-30.62439,35.621643,3
-906.555176,8.605957,-331.970215,0.175476,4.089355,-0.25177,1
149.047852,74.157715,791.381836,-4.2631,-13.083736,-17.5091,2
-109.49707,-55.969238,922.241211,7.173363,30.136784,-10.474798,2
-1331.054688,-381.591797,218.139648,44.784546,40.428162,-11.329651,3
-93.933105,-54.443359,917.236328,2.206627,-0.037472,16.357782,2
-666.748047,122.558594,233.764648,55.862427,28.6026,4.814148,3
-18.737793,-63.659668,991.943359,-2.096352,-12.069027,12.665155,2
-2000,-22.827148,1288.085938,8.979797,-76.271057,4.760742,3
7.8125,-48.706055,1068.969727,13.917747,-9.192745,1.114252,2
6.652832,-64.941406,1013.977051,-4.064735,23.270329,6.409052,2
139.526367,-13.85498,866.088867,13.154808,5.165775,1.907709,2
-2000,221.435547,-323.059082,41.000366,73.96698,9.979248,3
-1857.543945,76.35498,-388.549805,-7.476807,-82.389832,24.06311,3
-54.931641,-96.191406,1042.663574,5.70089,9.987553,1.190546,2
-911.987305,-11.84082,-311.584473,4.234314,0.648499,0.648499,1
-13.48877,-62.438965,1008.666992,-20.330605,15.671452,4.928949,2
378.78418,162.17041,19.042969,19.790649,-45.143127,-23.529053,3
4.150391,-115.112305,1030.700684,-22.924599,13.367374,2.258661,2
-95.703125,27.709961,1109.985352,28.901878,9.499271,4.120234,2
199.34082,46.569824,1052.67334,3.221336,-8.399288,-9.154913,2
-1244.995117,-344.726562,249.755859,-51.704407,26.260376,23.628235,3
-454.040527,471.801758,-1074.584961,70.098877,-36.643982,-84.632874,3
-1423.828125,-335.632324,211.853027,-46.859741,-122.108459,-11.695862,3
-24.230957,-94.726562,1010.437012,0.612083,30.770023,1.282099,2
-1406.921387,-406.25,85.571289,20.309448,46.882629,-3.692627,3
-322.021484,-25.512695,1081.115723,18.350426,1.564701,16.670588,2
-18.737793,-28.747559,1021.66748,-0.082191,16.167362,7.492426,2
-2000,333.007812,-314.758301,-93.780518,93.338013,31.12793,3
80.505371,-71.105957,1122.375488,-9.977516,-13.28973,12.413385,2
-137.634277,30.395508,862.670898,2.084557,18.509586,-16.860601,2
-36.865234,-80.13916,966.552734,13.902489,-14.151852,10.658625,2
-92.346191,68.969727,978.942871,13.856712,-24.794857,18.883112,2
113.28125,-170.654297,285.888672,-98.587036,41.778564,-37.727356,3
-1774.291992,863.28125,-539.550781,131.759644,24.95575,-57.853699,3
-1077.392578,81.359863,207.885742,48.110962,-11.016846,-74.424744,3
-2000,291.625977,54.870605,-11.367798,88.317871,6.477356,3
-77.697754,-112.609863,1008.239746,14.329735,-21.537106,8.758905,2
-39.306641,-21.728516,1013.916016,-20.353493,14.946659,6.203058,2
-2000,-16.906738,-532.043457,-139.053345,-70.671082,14.450073,3
-92.590332,-365.112305,-11.352539,-40.222168,-4.043579,-60.554504,3
-2000,-440.002441,-521.30127,19.729614,10.116577,40.122986,3
-7.995605,-12.512207,864.990234,18.876854,7.858952,14.335993,2
-915.710449,1.220703,-308.776855,-5.271912,-0.419617,0.030518,1
215.454102,34.240723,932.983398,-4.141029,-16.372005,-17.203924,2
183.71582,-4.089355,889.343262,5.670372,0.870426,-10.017035,2
-2000,244.07959,-30.761719,42.327881,42.572021,-9.689331,3
-51.757812,-77.941895,1004.394531,-20.406898,13.359745,-0.327703,2
111.206055,-104.858398,1048.583984,12.559715,17.922123,-14.686224,2
-984.863281,-28.381348,3.723145,40.672302,-9.162903,20.584106,3
-169.006348,-44.73877,873.474121,-7.513222,-20.636837,-7.659552,2
-1238.708496,134.643555,68.908691,55.847168,35.53772,-21.04187,3
95.76416,-15.563965,1064.575195,3.114525,-15.387814,8.758905,2
-473.266602,138.671875,22.277832,28.167725,0.160217,2.662659,3
-976.379395,-1300.90332,325.073242,-13.031006,24.360657,94.856262,3
194.702148,215.148926,67.016602,-11.779785,-29.533386,20.896912,3
41.748047,14.648438,973.815918,-7.528481,-6.392757,-14.854071,2
-521.30127,-84.594727,17.822266,-68.79425,22.628784,29.060364,3
-917.602539,-7.507324,-325.317383,-4.081726,-0.328064,-0.572205,1
61.401367,-34.790039,1121.032715,-8.840736,-19.46954,15.236261,2
15.075684,71.411133,989.746094,2.588097,-10.321896,-9.177801,2
172.302246,26.916504,1020.446777,5.342308,-4.790585,-12.511847,2
-47.729492,41.687012,963.012695,24.09536,-5.584042,9.621027,2
376.342773,190.612793,157.287598,-26.634216,-38.818359,18.867493,3
-1177.612305,-272.888184,-102.600098,27.252197,44.60144,7.080078,3
217.651367,57.861328,-593.078613,-23.742676,-8.079529,40.19928,3
-21.240234,-39.489746,961.669922,0.222984,-16.997616,13.557795,2
102.783203,84.16748,1035.766602,5.914513,-11.878292,-0.106451,2
-2000,148.986816,-777.099609,-114.173889,19.729614,26.000977,3
-1492.004395,-886.047363,522.094727,101.104736,95.38269,54.733276,3
239.013672,-103.759766,226.68457,-0.045776,-19.584656,-77.041626,3
-298.400879,-76.538086,106.994629,-27.229309,39.94751,46.905518,3
-188.049316,164.916992,-713.806152,-28.663635,3.334045,-66.261292,3
239.685059,89.111328,856.140137,-5.460915,-19.690792,-18.844244,2
-1028.137207,82.15332,163.391113,31.547546,23.590088,-69.328308,3
138.427734,29.602051,909.790039,19.998375,2.869328,0.564936,2
-1345.031738,-169.067383,312.805176,40.245056,64.804077,-29.823303,3
-2000,113.952637,-457.336426,-125.450134,13.664246,31.074524,3
-905.395508,2.01416,-328.674316,-3.28064,-2.662659,-0.587463,1
-12.084961,-91.97998,993.530273,-14.4636,12.604435,2.548578,2
252.807617,80.322266,937.194824,-6.956276,-18.050472,-19.927618,2
-2000,145.446777,329.284668,-15.281677,93.826294,-11.413574,3
-915.710449,7.263184,-320.861816,2.27356,0.259399,0.396729,1
161.804199,0.671387,942.199707,6.624046,-2.227108,-13.045904,2
-137.756348,-26.672363,846.984863,10.339561,21.164616,-13.900396,2
-1504.760742,-394.897461,202.697754,-89.599609,-174.354553,-18.119812,3
23.55957,82.946777,809.570312,-0.593361,-1.891415,-13.763067,2
33.996582,124.816895,1039.611816,2.641502,-21.598141,12.779596,2
-1994.995117,225.646973,-293.823242,101.417542,109.069824,20.133972,3
-6.958008,-82.763672,1122.314453,17.762962,1.793583,2.724054,2
-21.42334,-42.053223,1089.172363,15.336815,1.656254,-0.091192,2
35.15625,-76.049805,1107.36084,5.44149,-2.044003,-4.226324,2
158.26416,-108.642578,1140.380859,1.65731,-4.294674,6.996515,2
-2000,363.647461,340.209961,15.655518,68.344116,-18.348694,3
87.890625,-288.574219,484.375,-32.569885,33.226013,-45.639038,3
-2000,208.740234,972.412109,59.143066,3.257751,-8.43811,3
113.037109,78.430176,1042.114258,3.595177,-18.401424,6.706598,2
-1371.826172,-240.783691,523.376465,-1.564026,-0.701904,8.842468,3
321.289062,27.099609,-435.058594,-11.238098,-37.414551,31.082153,3
133.972168,31.005859,1006.103516,-9.1688,-9.055416,-17.692205,2
-132.507324,-111.694336,-130.79834,72.113037,-23.002625,-97.541809,3
-1348.510742,-51.879883,318.481445,39.039612,25.817871,-30.12085,3
-316.040039,-25.695801,-209.16748,-78.193665,18.104553,20.469666,3
13.122559,-96.008301,1136.413574,15.764061,-4.943172,2.167109,2
21.66748,-75.439453,1022.949219,-4.781898,22.705753,6.637934,2
-181.57959,-95.581055,969.116211,-6.01786,-25.229733,7.423761,2
-148.132324,-12.939453,874.267578,3.267113,-12.511532,-9.620306,2
21.911621,-73.974609,1028.442383,-6.635841,22.789677,5.989435,2
-1384.277344,659.545898,-806.57959,75.35553,-77.857971,-72.463989,3
-2000,113.952637,-489.074707,-119.743347,-130.508423,0.114441,3
-751.953125,11.535645,-49.499512,-41.8396,19.012451,30.479431,3
-120.788574,-32.714844,984.313965,-6.078896,6.172855,-0.861761,2
-1390.808105,-8.239746,301.757812,56.289673,11.810303,-32.958984,3
514.648438,201.11084,56.274414,-11.253357,-33.332825,7.049561,3
17.883301,137.939453,908.447266,24.370018,-1.364987,-1.540777,2
-95.76416,-104.492188,1048.76709,-1.226601,9.102543,-3.203985,2
-2000,247.436523,-330.322266,98.03772,30.433655,-28.808594,3
505.737305,178.894043,58.898926,6.332397,-15.449524,-8.178711,3
19.714355,112.792969,1005.126953,7.226768,-16.875546,18.173578,2
-1355.712891,-602.661133,219.299316,23.841858,27.557373,-24.520874,3
52.124023,111.328125,747.131348,-5.529579,5.058964,-19.584295,2
614.196777,7.8125,11.59668,-44.86084,3.593445,3.77655,3
-1495.727539,-456.115723,240.112305,31.150818,65.071106,-25.489807,3
17.39502,83.007812,976.5625,-6.056007,0.778873,-14.556524,2
46.691895,56.335449,992.370605,-9.702858,-4.920284,-17.242071,2
318.664551,372.070312,97.961426,1.968384,-70.19043,-10.726929,3
347.595215,424.377441,29.11377,-4.203796,-83.488464,-25.535583,3
0.732422,-56.396484,1008.911133,-0.219521,-13.175289,12.199762,2
-1738.464355,-13.366699,189.27002,45.150757,6.141663,-27.931213,3
-18.432617,-45.227051,1006.652832,9.515587,21.141727,7.06518,2
81.726074,-33.569336,1098.266602,0.169579,-24.718563,15.175226,2
-123.291016,221.557617,-328.735352,-14.732361,-7.591248,29.312134,3
-1112.854004,642.822266,-1198.852539,131.782532,-58.326721,-94.932556,3
48.034668,-82.641602,1077.941895,4.342857,4.608829,7.377985,2
-75.927734,-146.42334,928.710938,-18.766579,17.8382,-12.33637,2
5.249023,33.38623,1023.254395,24.278465,-7.972042,-12.939093,2
-37.414551,-88.928223,1012.268066,-13.601479,10.834415,4.501703,2
-19.104004,-23.742676,996.276855,4.327599,15.076359,8.140924,2
350.891113,172.790527,207.641602,4.417419,-97.381592,-6.546021,3
-98.815918,44.616699,1104.980469,8.96627,2.014835,4.639032,2
-285.095215,-107.177734,-22.338867,-81.878662,26.397705,24.69635,3
-2000,332.885742,-346.252441,66.825867,73.623657,3.78418,3
93.75,-109.436035,975.830078,-1.493629,20.020206,-12.603399,2
-1390.136719,-373.718262,553.649902,-9.605408,55.839539,42.922974,3
55.175781,-153.015137,1056.274414,-12.411293,22.850712,-8.880255,2
-1678.100586,-227.600098,-54.199219,-50.827026,-95.76416,-8.43811,3
-651.855469,-17.51709,56.274414,-3.15094,1.525879,27.603149,3
-115.600586,-32.714844,962.646484,-6.414589,8.278568,-5.16474,2
-137.573242,174.987793,-519.714355,87.028503,-2.716064,-76.339722,3
33.02002,-64.575195,1075.256348,21.898094,-6.316463,-2.898809,2
-1575.195312,-139.099121,316.223145,18.669128,34.378052,-23.139954,3
265.014648,-2.685547,-337.341309,-33.760071,-39.726257,37.590027,3
81.665039,-32.043457,987.548828,-3.515419,1.57233,-19.65296,2
-52.246094,240.783691,-363.586426,-4.112244,-35.888672,40.184021,3
-109.25293,-90.270996,1045.410156,-10.05381,7.63007,0.64123,2
-914.672852,-33.691406,-291.992188,4.692078,-2.258301,-0.205994,1
-1410.339355,-383.789062,186.401367,-61.271667,27.366638,31.364441,3
-911.010742,-20.141602,-300.292969,9.933472,-2.784729,0.350952,1
-1285.400391,-593.566895,258.911133,19.554138,57.235718,-14.854431,3
-49.865723,-76.599121,967.590332,17.16024,-15.532772,10.315302,2
-173.339844,-98.999023,925.109863,-17.278847,4.952152,13.260248,2
-102.355957,13.85498,-1.098633,-19.424438,27.47345,38.566589,3
91.064453,145.690918,1074.829102,6.70034,-18.760006,9.987238,2
115.661621,-103.271484,1012.084961,-10.526833,5.783756,-16.448614,2
-170.410156,227.050781,-341.918945,-33.493042,-29.792786,27.71759,3
-1190.734863,-452.636719,218.017578,50.361633,38.375854,-5.462646,3
-321.899414,14.465332,1061.645508,13.040367,-2.776424,16.846064,2
627.075195,72.08252,-270.690918,-72.44873,18.257141,9.292603,3
-102.355957,-57.678223,1001.586914,-13.593849,3.121098,-0.091192,2
-35.888672,-101.806641,1029.541016,-14.524635,13.17664,1.182917,2
-794.799805,-118.835449,56.640625,-31.242371,11.489868,47.325134,3
-312.561035,282.165527,29.968262,10.177612,-3.196716,7.156372,3
-2000,21.54541,-446.777344,72.19696,71.815491,0.62561,3
-145.019531,206.787109,-103.820801,-25.817871,-20.805359,16.822815,3
513.366699,208.129883,-39.123535,32.875061,-47.706604,-26.069641,3
-909.484863,1.77002,-326.23291,-2.532959,-2.998352,-0.465393,1
-126.89209,89.599609,94.604492,-29.571533,-13.305664,25.299072,3
-1357.055664,-647.033691,506.103516,-37.521362,-57.373047,7.713318,3
-1297.241211,-372.98584,368.225098,-67.115784,35.575867,31.806946,3
-82.946777,-41.931152,921.508789,-0.234779,-4.859249,15.564325,2
178.039551,32.531738,930.664062,-0.944313,-15.990536,-16.906378,2
381.225586,307.556152,-27.709961,16.12854,-59.394836,-24.169922,3
88.867188,-1.586914,1043.762207,5.533043,-16.1889,12.718561,2
-137.512207,-66.589355,885.742188,6.807152,24.712284,-13.930914,2
-13.916016,-76.843262,997.741699,5.891624,24.979313,6.378534,2
45.715332,11.962891,855.529785,13.25399,6.577213,13.832453,2
523.498535,187.927246,-102.783203,26.748657,7.156372,-37.986755,3
-26.916504,-20.874023,979.492188,5.815331,16.220768,8.057001,2
2.624512,-19.287109,936.523438,8.165184,-19.133846,10.33819,2
179.382324,29.907227,952.148438,18.159691,-0.731747,-8.735296,2
25.024414,-81.604004,1096.618652,4.335228,3.861149,6.714228,2
-104.797363,-101.44043,1000.915527,3.602806,-6.789486,12.726191,2
-44.73877,-139.892578,951.843262,-4.118141,21.225651,-10.757086,2
163.330078,19.958496,993.408203,7.119957,-1.227657,-9.307501,2
175.109863,102.172852,815.612793,-15.73008,-11.725704,-19.637701,2
-1439.575195,368.835449,53.894043,17.112732,134.857178,-6.835938,3
-915.100098,-3.112793,-327.331543,-3.40271,0.236511,-0.25177,1
-166.809082,-83.80127,965.515137,-9.603676,-35.949032,-3.371832,2
-899.719238,4.638672,-320.129395,-4.562378,-0.63324,-0.480652,1
-95.336914,-198.364258,900.268555,-20.063576,17.029484,-11.024115,2
-10.864258,-55.969238,1020.629883,-17.027077,14.93903,5.30279,2
-9.58252,-16.784668,908.630371,17.198387,4.898746,14.984491,2
597.473145,69.396973,-511.901855,-56.098938,51.361084,18.661499,3
2.441406,-55.908203,1103.210449,3.152672,1.511295,3.807428,2
-936.462402,480.895996,-1082.580566,1.327515,-44.555664,-57.571411,3
195.678711,292.724609,139.587402,-9.399414,-60.60791,0.762939,3
-918.029785,-10.681152,-322.265625,3.479004,-2.082825,0.335693,1
-90.759277,-88.623047,1004.760742,-0.059303,-17.806332,7.988337,2
-98.022461,40.710449,852.722168,15.474144,11.460026,-13.640997,2
490.905762,-270.874023,510.314941,-63.514709,27.832031,-31.417847,3
12.634277,-47.485352,1059.753418,23.553673,-3.073971,-2.921698,2
-10.803223,-22.216797,1004.211426,2.29818,15.610416,7.95019,2
-20.385742,123.962402,1010.742188,9.385887,-21.4837,22.117975,2
-1165.527344,-921.325684,440.917969,52.192688,76.36261,59.135437,3
-1292.114258,-413.513184,282.226562,-26.46637,13.343811,50.582886,3
46.875,106.811523,1005.67627,4.899803,-17.562191,12.848261,2
-436.340332,524.902344,-1296.020508,-11.08551,-26.863098,-62.042236,3
-67.626953,-89.599609,1005.004883,-19.926247,11.841496,-0.327703,2
116.027832,-49.255371,1013.671875,11.476341,12.230595,-16.646978,2
226.318359,145.629883,311.828613,-13.35907,-82.199097,1.89209,3
-20.080566,-82.519531,1043.212891,35.348717,-11.840145,7.889154,2
-65.063477,46.75293,-80.01709,-55.099487,6.988525,25.367737,3
-117.858887,35.095215,1098.388672,24.85067,5.585392,3.090265,2
-2000,-1195.922852,-417.541504,-77.384949,-63.667297,153.259277,3
-139.221191,-34.484863,19.40918,-54.672241,12.260437,33.874512,3
-151.855469,-43.151855,867.736816,-6.467995,-14.365475,-10.230658,2
-1178.161621,-386.779785,412.719727,-69.381714,7.507324,21.79718,3
-2000,21.54541,-127.563477,45.562744,24.703979,-17.303467,3
-15.380859,-46.936035,1020.507812,-12.029823,15.366276,6.187799,2
-234.313965,-33.508301,89.233398,-69.366455,27.198792,22.239685,3
-919.128418,-8.850098,-319.885254,3.890991,-4.463196,0.175476,1
-96.374512,-10.314941,883.544922,3.198448,-8.109371,-10.612127,2
-741.638184,-69.213867,-15.380859,34.294128,3.40271,-4.203796,3
45.654297,-167.236328,1039.123535,-4.50724,28.717716,-6.194708,2
-74.768066,-72.631836,1105.957031,21.974388,-4.714291,-3.127691,2
-46.386719,-88.317871,1009.338379,10.476891,8.537968,-1.006719,2
-9.765625,-82.336426,1010.986328,-10.366615,27.672489,0.557306,2
-138.549805,-38.024902,932.006836,0.490013,-29.609005,-2.456305,2
286.437988,135.498047,93.505859,18.501282,-28.648376,-50.224304,3
213.134766,122.86377,871.582031,-16.340431,-13.228695,-21.247503,2
182.128906,27.34375,984.924316,16.206566,-1.876156,-9.917852,2
7.141113,-62.683105,1104.736328,3.236595,-2.143185,-0.312445,2
121.276855,-46.691895,1127.319336,-0.677284,-23.169796,13.977411,2
96.374512,-85.021973,1097.595215,3.885094,-0.289242,7.980707,2
-8.850098,77.880859,995.910645,4.197899,-3.653805,-8.742926,2
-892.39502,11.59668,-334.16748,4.570007,2.14386,-0.015259,1
-890.869141,7.629395,-324.707031,9.284973,-1.25885,0.358582,1
151.489258,71.166992,844.299316,-19.010719,-5.812923,-19.736883,2
-308.898926,371.826172,-751.77002,86.723328,-54.985046,-107.330322,3
18.249512,-35.217285,1036.254883,4.709068,-15.517513,13.054255,2
86.486816,-127.868652,1020.874023,-17.111,14.694889,-14.075872,2
-2000,-126.098633,-609.191895,27.809143,-63.049316,36.430359,3
-101.5625,-60.974121,963.439941,-1.241859,-27.587215,2.571466,2
99.182129,-95.76416,1029.968262,12.788597,22.858341,-12.778875,2
-928.100586,-124.084473,110.839844,-69.274902,19.363403,54.397583,3
465.270996,194.519043,77.819824,22.04895,-84.381104,-15.853882,3
159.973145,-7.019043,888.244629,12.079063,3.197392,-3.677008,2
83.862305,-73.669434,1010.253906,-16.370949,3.861149,-18.523809,2
-1208.312988,328.24707,39.001465,1.625061,-19.165039,-54.412842,3
209.106445,74.462891,965.576172,-7.53611,-11.916439,-20.080206,2
156.25,-75.256348,1142.150879,-1.196083,-18.500607,11.909845,2
-1440.673828,179.870605,992.004395,18.310547,-44.113159,-78.170776,3
-158.26416,118.835449,-213.317871,14.015198,-16.136169,2.815247,3
-925.964355,-6.347656,-373.535156,6.080627,-1.350403,0.015259,1
0,-136.59668,1218.62793,21.776024,8.782108,1.38891,2
-50.720215,-186.950684,-366.394043,-31.814575,-10.047913,-48.64502,3
-904.47998,16.723633,-333.740234,-3.40271,-1.76239,-0.328064,1
243.103027,70.678711,976.5625,-12.44944,-15.517513,-19.950506,2
363.037109,61.706543,28.198242,26.008606,-22.338867,-43.464661,3
-28.930664,47.546387,958.251953,22.615257,0.44318,5.157831,2
-1043.579102,-472.290039,570.3125,-53.894043,-100.479126,-8.201599,3
-1440.979004,-354.003906,233.215332,-60.287476,-60.569763,-0.686646,3
-30.578613,113.891602,-177.612305,-28.152466,-30.128479,10.681152,3
95.275879,0.854492,1053.039551,5.037132,-18.195431,10.918024,2
11.413574,124.084473,-414.611816,-35.324097,-39.44397,36.392212,3
-35.217285,-72.021484,1003.540039,-23.260292,16.541203,3.799799,2
70.617676,117.675781,785.766602,-13.525185,0.046451,-20.606634,2
83.068848,92.102051,769.042969,-5.369362,-7.048885,-18.218634,2
-2000,-169.189453,-318.115234,-76.255798,-119.895935,-12.09259,3
58.410645,5.187988,998.168945,-14.318642,-3.58514,-19.462225,2
19.53125,-42.175293,1070.129395,-0.906166,-14.441769,15.289667,2
-1280.456543,-306.70166,253.723145,-57.884216,28.831482,32.653809,3
-130.981445,-33.752441,958.984375,-10.587868,-13.243954,-3.455755,2
109.130859,33.203125,871.398926,18.129173,5.371769,6.30224,2
-80.993652,12.451172,903.625488,-3.042397,-2.280514,-13.152716,2
102.050781,-73.425293,1093.688965,2.664391,-5.85107,8.217218,2
-104.125977,-10.498047,926.757812,-9.473976,-9.024899,-7.247564,2
-1211.05957,-466.369629,128.845215,23.391724,23.81897,-16.88385,3
-184.875488,-67.260742,1025.146484,44.778648,8.103092,8.69787,2
230.895996,53.466797,963.928223,-17.355141,-16.631405,-21.316168,2
-914.428711,2.929688,-321.472168,-3.929138,-0.427246,-0.25177,1
-934.265137,652.282715,-1280.456543,-7.293701,24.06311,-36.849976,3
2.075195,-49.133301,71.105957,65.155029,19.248962,-61.546326,3
-913.94043,3.479004,-334.16748,-4.40979,-0.50354,-0.282288,1
118.835449,97.351074,796.691895,-18.476662,-1.891415,-20.331976,2
-151.794434,355.59082,-48.217773,-12.664795,1.441956,13.038635,3
-18.676758,-92.895508,1011.657715,-14.677223,13.199528,1.800898,2
-1071.777344,746.398926,-861.755371,54.718018,-37.994385,-52.879333,3
-34.362793,-152.160645,1078.552246,-9.908852,12.207706,-2.845404,2
-125.366211,-57.556152,1011.413574,-3.927406,4.898746,1.343134,2
-2000,216.918945,-802.429199,-108.291626,-57.472229,21.316528,3
-185.668945,39.733887,952.087402,18.16732,-20.140926,19.646051,2
-1283.447266,-399.902344,-50.415039,25.230408,53.604126,-4.78363,3
-1393.493652,190.856934,163.757324,55.183411,-26.145935,-66.642761,3
76.721191,-37.04834,1005.310059,-15.890297,-0.251095,-19.508001,2
-902.648926,-6.896973,-318.17627,2.655029,-1.312256,0.213623,1
-335.81543,54.199219,25.878906,-60.035706,16.174316,38.215637,3
-20.874023,-66.223145,1031.188965,7.013145,22.606571,5.974176,2
-1429.199219,-458.618164,140.808105,32.287598,57.167053,-15.792847,3
-347.717285,37.231445,968.75,22.966209,-5.683224,23.140314,2
87.524414,29.907227,1045.654297,2.374474,-27.838985,15.701654,2
-2000,-107.48291,-521.789551,-145.53833,-69.480896,17.601013,3
-768.066406,-13.305664,47.180176,42.015076,28.503418,11.238098,3
41.931152,-133.483887,1025.085449,-12.006935,27.458866,-7.163641,2
10.253906,-94.360352,1120.605469,18.945518,-7.033627,0.328425,2
95.092773,-14.404297,856.628418,6.013695,8.537968,3.578547,2
11.962891,-119.628906,1033.935547,-8.604225,26.718815,-2.944586,2
-907.348633,2.319336,-327.331543,-2.632141,1.190186,0.099182,1
-63.293457,-52.67334,1201.35498,2.977196,-9.208004,2.319696,2
-54.443359,-81.665039,983.825684,10.591331,6.340702,-2.380011,2
0.610352,21.972656,967.529297,25.720421,-0.495236,14.953974,2
-919.250488,5.859375,-323.364258,-4.173279,-0.801086,-0.556946,1
64.51416,19.836426,994.445801,35.219017,-0.075619,-22.185919,2
95.397949,-94.360352,1126.89209,-8.390602,-8.193295,10.399225,2
63.598633,-12.023926,1018.066406,0.856224,-18.904964,12.771967,2
-923.339844,-16.418457,-318.42041,0.38147,0.106812,-0.289917,1
-1579.040527,-308.044434,-29.724121,-99.79248,-87.905884,-3.036499,3
205.566406,16.784668,1045.349121,10.286156,-8.12463,-7.560369,2
0.366211,-58.105469,1102.050781,3.015343,-0.525753,1.884821,2
60.241699,80.993652,978.57666,-0.089821,0.801762,-19.805548,2
-58.837891,-100.158691,1010.864258,-15.028175,11.543949,0.13006,2
-2000,88.745117,-387.634277,138.35144,73.242188,-0.106812,3
-509.155273,352.722168,-1100.952148,115.67688,-32.958984,-108.24585,3
-52.001953,-110.534668,1041.625977,-13.426003,12.558659,0.770929,2
38.269043,-14.099121,834.16748,8.348289,10.292728,11.375788,2
-7.995605,-64.025879,1019.40918,-4.530128,22.156437,6.019953,2
-1361.022949,405.578613,-379.150391,94.940186,-59.593201,-45.333862,3
-1158.14209,-343.322754,318.29834,-55.099487,-59.051514,4.844666,3
358.764648,-102.905273,-9.460449,51.383972,-23.727417,-59.707642,3
-907.043457,-1.464844,-315.429688,-2.639771,-1.708984,-0.427246,1
-902.038574,11.047363,-325.012207,3.135681,-1.693726,-0.068665,1
-2000,-262.878418,-340.393066,-124.191284,-131.111145,1.296997,3
-911.010742,-11.230469,-314.51416,-3.875732,-0.450134,-0.587463,1
95.031738,102.294922,263.73291,-42.221069,-48.782349,11.421204,3
-43.823242,-78.918457,1005.126953,-23.962196,15.137394,3.334406,2
-97.77832,107.36084,129.638672,-44.837952,17.982483,27.420044,3
-1847.473145,-108.337402,-199.951172,-107.10144,-162.055969,-13.122559,3
20.629883,-8.361816,883.666992,13.978783,5.638798,14.717463,2
-906.12793,-2.197266,-311.584473,-3.646851,-0.37384,-0.305176,1
-616.516113,199.401855,34.790039,35.980225,-7.362366,10.566711,3
-969.665527,-68.847656,44.433594,55.549622,26.786804,13.893127,3
165.283203,-99.731445,1143.798828,-0.73069,-11.374752,9.537104,2
-371.826172,7.8125,1005.67627,20.837608,7.736881,21.255854,2
-1504.02832,76.477051,206.298828,49.789429,5.439758,-29.47998,3
-1147.827148,46.447754,298.034668,95.024109,10.177612,-62.461853,3
-526.306152,-95.092773,9.155273,-42.129517,23.94104,47.920227,3
94.848633,-5.859375,1058.227539,4.518333,-17.600338,9.697321,2
164.611816,5.981445,953.918457,10.164085,1.801212,-9.353277,2
-36.560059,-99.975586,1123.291016,17.183128,-0.853817,-5.28681,2
-62.744141,22.094727,1113.342285,28.619591,8.331974,3.891352,2
-915.283203,-7.751465,-308.59375,0.801086,-1.800537,-0.099182,1
91.064453,5.92041,1038.269043,5.220238,-17.546932,12.062433,2
-1372.558594,-452.941895,490.356445,-82.946777,-33.088684,14.633179,3
-10.009766,-4.760742,982.788086,1.886192,-25.016109,10.353449,2
366.394043,297.119141,62.194824,3.997803,-69.236755,-8.491516,3
-19.470215,-148.4375,1053.405762,-19.094643,10.231693,-2.174017,2
-918.395996,-0.854492,-324.707031,-4.348755,-1.586914,-0.617981,1
-39.245605,70.068359,1104.736328,7.974449,-9.696285,2.342585,2
